,geo_reply.1.,geo_reply.2.
492,-111.8484745,40.3879028
493,-82.9987942,39.9611755
494,-71.3824374,42.4072107
495,-121.8863286,37.3382082
496,NA,NA
497,-84.3879824,33.7489954
498,-95.3698028,29.7604267
499,174.7633315,-36.8484597
500,-3.188267,55.953252
501,-97.7430608,30.267153
