,geo_reply.1.,geo_reply.2.
269,-5.3844317,36.2104615
270,-119.4179324,36.778261
271,-74.0059413,40.7127837
272,NA,NA
273,-85.6102507,42.2837336
274,-9.8782043,53.6435947
275,-66.58973,6.42375
276,-116.5452921,33.8302961
277,-77.0368707,38.9071923
278,-90.1994042,38.6270025
279,-77.0368707,38.9071923
280,-83.6874562,43.0125274
281,-119.4179324,36.778261
282,3.057256,50.62925
283,-104.990251,39.7392358
284,-84.5120196,39.1031182
285,-73.9712488,40.7830603
286,-85.6123238,43.0747937
287,-101.2004153,45.7502748
288,-117.1610838,32.715738
289,-81.3792365,28.5383355
290,-95.712891,37.09024
291,-94.6858998,46.729553
292,-89.3985283,40.6331249
293,-74.0059413,40.7127837
294,-111.0937311,34.0489281
295,-86.7816016,36.1626638
296,-79.3831843,43.653226
297,-81.3124341,29.9012437
298,-81.5157535,27.6648274
299,-0.1277583,51.5073509
300,-73.9712488,40.7830603
301,-122.2711137,37.8043637
302,22.2666303,60.4518126
303,-75.1652215,39.9525839
304,-71.3824374,42.4072107
305,25.8048521,-24.9366094
306,-7.6920536,53.1423672
307,-115.1398296,36.1699412
308,NA,NA
309,-77.0368707,38.9071923
310,-77.0331936,38.929591
311,-89.3985283,32.3546679
312,-99.9018131,31.9685988
313,-74.0059413,40.7127837
314,-95.712891,37.09024
315,-119.4179324,36.778261
316,-3.435973,55.378051
317,-95.712891,37.09024
318,-89.3985283,40.6331249
319,-118.2436849,34.0522342
320,-99.9018131,31.9685988
321,-3.435973,55.378051
322,NA,NA
323,-119.4179324,36.778261
324,-87.771964,41.909611
325,-122.2363548,37.4852152
326,-73.988964,40.7459218
327,-80.8543847,35.2632655
328,NA,NA
329,3.5407909,6.5232765
330,NA,NA
331,-77.0368707,38.9071923
332,8.7481167,3.6198322
333,-95.468925,30.061754
334,105.318756,61.52401
335,-79.3831843,43.653226
336,-118.451357,34.1489719
337,-122.2566367,38.1040864
338,-84.3569312,33.81282
339,-93.2650108,44.977753
340,-77.1945247,41.2033216
341,-2.7044052,53.7632254
342,-74.072092,4.7109886
343,-74.4473991,40.5008186
344,-74.0059413,40.7127837
345,-102.3676431,31.8456816
346,-77.0368707,38.9071923
347,-87.9064736,43.0389025
348,NA,NA
349,-79.9248669,40.5133572
350,22.937506,-30.559482
351,-85.6023643,44.3148443
352,-96.7678039,46.8737648
353,-74.4056612,40.0583238
354,-122.2913078,37.8271784
355,-82.9000751,32.1656221
356,NA,NA
357,-122.0128953,37.3534607
358,-80.1917902,25.7616798
359,NA,NA
360,-119.4179324,36.778261
361,-96.6851982,40.8257625
362,-73.9712488,40.7830603
363,-105.2551187,54.5259614
364,-69.3473509,10.0677719
365,-86.158068,39.768403
366,4.8951679,52.3702157
367,-73.993707,40.7294245
368,-94.5859969,39.0811274
369,8.872307,47.6091195
370,-2.2426305,53.4807593
371,-75.6971931,45.4215296
372,-86.8909288,36.1795891
373,-95.712891,37.09024
374,-89.6301221,44.9591352
375,-117.1610838,32.715738
376,-95.712891,37.09024
377,-95.9847859,18.7249031
378,-71.0588801,42.3600825
379,-71.1481395,8.5961264
380,79.861243,6.9270786
381,-77.1945247,41.2033216
382,-95.712891,37.09024
383,25.748151,61.92411
384,-79.9310512,32.7764749
385,NA,NA
386,-118.8375937,34.1705609
387,-96.7132304,17.0542297
388,-85.6023643,44.3148443
389,-120.8958242,38.8375215
390,9.8450765,52.6367036
391,-74.0059413,40.7127837
392,-74.0059413,40.7127837
393,-74.0059413,40.7127837
394,-102.552784,23.634501
395,-81.5157535,27.6648274
396,-95.712891,37.09024
397,-77.2036041,39.172728
398,NA,NA
399,NA,NA
400,-88.7878678,43.7844397
401,-73.9891706,40.7228526
402,-76.1389109,43.23283
403,-80.8431267,35.2270869
404,-95.712891,37.09024
405,-119.4179324,36.778261
406,-90.0633629,30.0237054
407,-120.8958242,38.8375215
408,-74.0059413,40.7127837
409,-119.4179324,36.778261
410,-72.307869,43.7153482
411,-75.1652215,39.9525839
412,-119.1372338,46.2112458
413,-78.6381787,35.7795897
414,-73.9441579,40.6781784
415,-81.5541579,41.5050985
416,-74.0079818,40.709893
417,-95.712891,37.09024
418,-84.2700179,37.8393332
419,-82.0190321,41.3894905
420,-6.2603097,53.3498053
421,-2.9915726,53.4083714
422,-85.4807825,32.6098566
423,-77.0368707,38.9071923
424,-95.712891,37.09024
425,-76.745195,38.9860548
426,-77.6109219,43.16103
427,174.7633315,-36.8484597
428,-121.2907796,37.9577016
429,-116.5765035,53.9332706
430,34.7817676,32.0852999
431,-73.9234619,40.7643574
432,NA,NA
433,-123.0724139,49.3199816
434,-78.6400067,35.778158
435,-82.907123,40.4172871
436,-117.6719953,33.6000232
437,-3.17909,51.481581
438,-118.2436849,34.0522342
439,-97.7430608,30.267153
440,NA,NA
441,-111.0937311,34.0489281
442,-77.1945247,41.2033216
443,-88.7878678,43.7844397
444,21.3122677,46.1865606
445,-90.0715323,29.9510658
446,-88.1535352,41.7508391
447,NA,NA
448,NA,NA
449,-95.712891,37.09024
450,-83.2994742,42.7025943
451,-82.907123,40.4172871
452,-91.1403196,30.4582829
453,32.6153076,0.313613
454,-118.2436849,34.0522342
455,-86.158068,39.768403
456,-91.8318334,37.9642529
457,-114.6276916,32.6926512
458,-95.712891,37.09024
459,-122.3320708,47.6062095
460,-118.3491169,33.9929545
461,25.2716209,60.21872
462,-95.712891,37.09024
463,-77.4360481,37.5407246
464,-118.2436849,34.0522342
465,-122.6764816,45.5230622
466,-73.9441579,40.6781784
467,-80.0942087,26.9342246
468,-79.0192997,35.7595731
469,NA,NA
470,-89.3985283,32.3546679
471,-92.9759389,41.649175
472,-119.4179324,36.778261
473,-122.2913078,37.8271784
474,-95.712891,37.09024
475,-102.4107493,34.2331373
476,138.6007456,-34.9284989
477,-118.3286614,34.0928092
478,106.6296638,10.8230989
479,-89.5181476,37.3058839
480,-75.1652215,39.9525839
481,37.906193,-0.023559
482,-82.1910378,42.4048028
483,-122.2913078,37.8271784
484,-93.2922989,37.2089572
485,-79.532157,43.8169837
486,-95.712891,37.09024
487,-86.5804473,35.5174913
488,-90.3712395,40.9478158
489,-85.3096801,35.0456297
490,-115.1398296,36.1699412
491,-96.9328077,33.1008916
492,-71.7147951,10.6544509
493,-91.5523622,32.3014769
494,-122.2711137,37.8043637
495,-77.0469214,38.8048355
496,-77.8600012,40.7933949
497,-81.269453,28.8028612
498,-77.0368707,38.9071923
499,-95.3698028,29.7604267
500,-84.3879824,33.7489954
501,-66.58973,6.42375
