"","player_api_id","player_name","player_fifa_id","overall_rating","gk_rating","num_app","num_leagues"
"4741",49847,"Marcelo Diaz",176930,74,45,60,3
"4742",49851,"Marco Estrada",195723,76,63,72,1
"4743",49860,"Pablo Armero",176605,78,134,88,2
"4744",49866,"Manuel Iturra",176903,78,57,104,3
"4745",49885,"Gonzalo Jara",194795,72,138,39,2
"4746",49897,"Felipe Seymour",203798,74,55,21,1
"4747",49939,"Arturo Vidal",181872,86,147,220,2
"4748",49940,"Carlos Carmona",188413,75,150,139,1
"4749",49970,"Gary Medel",193532,81,148,172,3
"4750",50027,"Gato Silva",203801,72,51,45,2
"4751",50044,"Juan Lorca",185076,66,108,2,1
"4752",50047,"Alexis Sanchez",184941,86,149,197,3
"4753",50048,"Humberto Suazo",174551,79,149,17,1
"4754",50051,"David Gonzalez",183315,69,344,14,1
"4755",50055,"Nelson Rivas",179708,76,138,19,1
"4756",50065,"David Ospina",176550,78,394,211,2
"4757",50074,"Juan Camilo Zuniga",176546,80,148,118,1
"4758",50104,"Alvaro Dominguez",184197,71,137,49,1
"4759",50160,"Jaime Alfonso Ruiz",189000,69,102,19,1
"4760",50189,"Ricardo Alvarez",204555,78,51,66,2
"4761",50345,"Adrian Ramos",176619,79,102,95,1
"4762",50373,"Gabriel Gomez",174732,69,50,33,1
"4763",50395,"Christopher Schorch",183412,68,121,14,1
"4764",50449,"Cristobal Jorquera",205555,75,60,22,1
"4765",50473,"Pedro Morales",191725,77,47,13,1
"4766",50638,"Charles Aranguiz",199042,78,55,5,1
"4767",50651,"Raul Fernandez",203928,73,363,1,1
"4768",50657,"Alexis Norambuena Ruz",187891,64,131,131,1
"4769",50661,"Eduardo Vargas",206655,78,54,45,3
"4770",50669,"Christian Puggioni",159265,75,370,55,1
"4771",51321,"Diego Gomez",158877,68,93,20,1
"4772",51341,"Gilberto Garcia",214091,69,44,4,1
"4773",51348,"Jhonny Mosquera",214046,66,41,2,1
"4774",51360,"Jackson Martinez",196144,84,124,96,2
"4775",51371,"Juan Pablo Pino",179713,NA,NA,31,1
"4776",51409,"Emerson",179741,71,131,84,2
"4777",51423,"Julian Esteban",179609,70,104,8,1
"4778",51509,"Grenddy Perozo",196876,66,50,24,1
"4779",51545,"Jose Salomon Rondon",189250,80,126,87,2
"4780",51553,"Daniel Sturridge",171833,83,111,100,1
"4781",51825,"Leandrinho",184009,64,119,3,1
"4782",51841,"Junior Diaz",188013,73,131,125,3
"4783",51949,"Keylor Navas",193041,82,395,87,1
"4784",51953,"Celso Borges",190799,77,119,38,1
"4785",52004,"Victor Alvarez",202529,73,37,58,1
"4786",52054,"John Jairo Culma",203977,73,51,25,1
"4787",52133,"David Luiz",179944,83,139,180,3
"4788",52160,"Renny Vega",184204,67,347,1,1
"4789",52243,"Tomas Rincon",191053,75,141,136,2
"4790",52265,"Oswaldo Vizcarrondo",175462,76,56,100,1
"4791",52280,"Ronald Vargas",188070,75,150,41,1
"4792",52490,"Joffre David Guerron",186812,75,139,5,1
"4793",52563,"Jefferson Montero",186805,77,131,59,2
"4794",56576,"Egidio Arevalo",182103,77,54,22,1
"4795",56585,"Walter Gargano",182859,79,153,175,1
"4796",56593,"Diego Rodriguez",189097,66,134,4,1
"4797",56600,"Willians",190749,78,143,3,1
"4798",56654,"Henry Gimenez",194988,73,117,14,1
"4799",56678,"Diego Godin",182493,86,133,252,1
"4800",56686,"Gonzalo Castro",174379,NA,NA,152,1
"4801",56706,"Jose Luis Garces",174731,71,141,3,1
"4802",56816,"Fabian Yantorno",183572,68,50,1,1
"4803",56819,"Sebastian Fernandez",186408,74,134,43,1
"4804",56829,"Fernando Muslera",182494,83,412,87,1
"4805",56846,"Dani Estrada",172295,71,144,56,1
"4806",56852,"Cillian Sheridan",189208,65,68,71,1
"4807",56867,"Damian Escudero",183896,74,138,10,1
"4808",56868,"Diego Ciccone",179977,57,87,55,1
"4809",56879,"Gerardo Seoane",138420,NA,NA,32,1
"4810",56895,"Edgar",177113,69,130,63,1
"4811",56916,"Aurelien Chedjou",183284,82,112,134,1
"4812",56929,"Zoran Rendulic",188593,66,57,6,1
"4813",56932,"Daniel Beichler",184981,70,141,3,1
"4814",56952,"Jorge Fucile",178691,NA,NA,46,1
"4815",56961,"Emiliano Alfaro",207677,73,37,1,1
"4816",56972,"Carlos Sanchez",182882,77,153,198,3
"4817",56992,"Marco Biagianti",149165,74,153,131,1
"4818",57003,"Sebastian Ribas",185199,73,107,3,1
"4819",57057,"Andres Lamas",186937,71,116,15,2
"4820",57067,"Alvaro Gonzalez",182860,78,146,77,1
"4821",57071,"Maximiliano Pereira",182862,80,149,201,1
"4822",57076,"Carlos Javier Grossmuller",184833,73,54,30,2
"4823",57078,"Gary Kagelmacher",192594,69,119,71,3
"4824",57082,"Ribair Rodriguez",211249,75,41,4,1
"4825",57103,"Joaquin Boghossian",200349,67,55,1,1
"4826",57114,"Romulo Togni",179845,66,45,16,1
"4827",57123,"Nicola Rigoni",190330,72,136,23,1
"4828",57124,"Andrea Poli",185174,78,149,124,1
"4829",58294,"Cristian Stuani",186537,75,126,101,2
"4830",58346,"Max Kruse",183574,81,133,151,1
"4831",58351,"Ibrahima Traore",183909,79,126,73,1
"4832",58354,"Stefan Reinartz",189246,78,140,143,1
"4833",58358,"Christian Dorda",190545,65,118,53,3
"4834",58362,"Moses Lamidi",180407,67,112,1,1
"4835",58485,"Sotiris Ninis",181460,77,142,8,2
"4836",58486,"Jordan McMillan",173642,59,119,42,1
"4837",58491,"Marcus Nilsson",189328,67,112,13,1
"4838",58499,"Bojan Jokic",177149,76,143,94,3
"4839",59582,"Matthias Jaissle",182741,72,137,25,1
"4840",59595,"Julian Baumgartlinger",189606,77,118,107,1
"4841",62358,"Eric Fernando Botteghin",203888,77,69,150,1
"4842",62359,"Luciano Dompig",205063,55,55,1,1
"4843",62382,"Paul Cairney",209969,63,47,43,1
"4844",62388,"Mark Carrington",169858,60,133,6,1
"4845",63520,"Armand Traore",169464,75,129,80,2
"4846",66578,"Teemu Pukki",190362,73,45,21,2
"4847",66583,"Berat Sadik",172547,68,118,53,2
"4848",66633,"Jukka Raitala",194163,68,129,33,3
"4849",66723,"Jussi Kujala",171870,63,61,18,1
"4850",66753,"Riku Riski",202182,70,58,7,2
"4851",66757,"Lucas Hradecky",190941,75,374,34,1
"4852",66888,"Paolo Carbone",170739,54,108,3,1
"4853",66890,"Senad Lulic",188427,80,114,178,2
"4854",66891,"Daniel Unal",188991,59,125,1,1
"4855",66895,"Manuel Rivera",154250,58,151,19,1
"4856",66902,"Luca Ferro",170642,59,291,57,1
"4857",66905,"Jerome Sonnerat",157582,NA,NA,78,1
"4858",66907,"Enes Fermino",177640,NA,NA,24,1
"4859",66929,"Beg Ferati",186400,68,122,69,2
"4860",66930,"Christian Schlauri",144114,53,49,8,1
"4861",66933,"Muhamed Demiri",144589,62,49,109,1
"4862",66934,"Marco Mathys",190004,64,58,81,1
"4863",66939,"Giuseppe Morello",144592,56,134,7,1
"4864",66940,"Raul Marcelo Bobadilla",183249,78,124,129,2
"4865",66982,"Antonio de Azevedo",170720,66,52,45,1
"4866",66995,"Marco Mangold",170653,49,55,1,1
"4867",67003,"Sven Luescher",138418,65,45,57,1
"4868",67008,"Cabral",179982,66,122,72,3
"4869",67228,"Brian Easton",188257,66,118,143,1
"4870",67298,"Daniele Russo",170661,57,50,29,1
"4871",67300,"Matti Lund Nielsen",172568,64,133,15,1
"4872",67302,"Michael Perrier",177709,60,48,28,1
"4873",67304,"Fulvio Sulmoni",170660,58,46,76,1
"4874",67306,"Mario Gavranovic",179565,72,110,96,2
"4875",67311,"Guillaume Faivre",170785,61,306,139,1
"4876",67329,"Genseric Kusunga",144037,65,124,26,2
"4877",67332,"Matias Vitkieviez",150650,66,58,62,1
"4878",67333,"Geoffrey Treand",188230,62,117,96,1
"4879",67334,"Abdoul Karim Yoda",188232,72,127,54,2
"4880",67342,"Odirlei De Souza Gaspar",144492,61,138,10,1
"4881",67346,"Stipe Matic",176202,64,68,67,1
"4882",67349,"Elsad Zverotic",158228,67,113,161,2
"4883",67355,"Samel Sabanovic",184551,61,112,1,1
"4884",67357,"Christian Leite",223464,59,296,4,1
"4885",67360,"Luca Radice",221640,58,55,49,1
"4886",67363,"Pascal Thrier",223972,55,57,34,1
"4887",67364,"Fidelis",193835,66,108,15,1
"4888",67365,"Sehar Fejzulahi",169055,51,110,11,1
"4889",67369,"Sandro Lombardi",169020,61,58,5,1
"4890",67371,"Michel Avanzini",190011,58,51,24,1
"4891",67374,"Swen Koenig,24",137886,59,300,24,1
"4892",67389,"Enrico Schirinzi",170766,62,56,130,1
"4893",67393,"Alain Schultz",138421,64,87,36,1
"4894",67395,"Stefan Iten",170765,55,126,7,1
"4895",67396,"Frederic Schaub",188125,44,108,6,1
"4896",67401,"Goran Karanovic",168913,68,52,69,2
"4897",67402,"Paolo Collaviti",6800,65,331,1,1
"4898",67407,"Gary Glen",188781,61,115,28,1
"4899",67850,"Ritchie De Laet",175932,73,124,36,1
"4900",67890,"Christian Bruels",180255,72,47,103,2
"4901",67896,"Steven De Petter",155694,69,129,127,1
"4902",67898,"Koen Persoons",152356,70,153,155,1
"4903",67939,"Bram De Ly",178747,60,113,11,1
"4904",67940,"Daniel Calvo",158258,60,131,8,1
"4905",67941,"Xavier Chen",158260,70,131,95,1
"4906",67949,"Olivier Werner",156920,67,336,76,1
"4907",67950,"Kenny van Hoevelen",155835,67,114,113,2
"4908",67952,"Abdul-Yakinu Iddi",180316,66,121,48,1
"4909",67957,"Kevin Geudens",152371,64,140,61,1
"4910",67958,"Nana Asare",158375,73,131,168,2
"4911",67959,"Maxime Biset",170830,67,130,71,1
"4912",68064,"Steven De Pauw",170831,50,129,5,1
"4913",68114,"Bjorn Ruytinx",170494,65,60,32,1
"4914",68116,"Kevin Janssens",175966,64,54,14,1
"4915",68120,"Nils Schouterden",180339,66,138,87,1
"4916",68226,"Reza Ghoochannejhad",189717,66,54,23,1
"4917",68237,"Charlie Daniels",169638,71,112,37,1
"4918",68253,"Benedikt Hoewedes",179784,NA,NA,187,1
"4919",68260,"Marti Crespi",182145,68,130,8,1
"4920",68400,"Andrew Shinnie",189186,70,104,52,1
"4921",68404,"Nicolas Viola",173160,67,141,2,1
"4922",68411,"Fernando Marquez",215262,69,55,23,2
"4923",68422,"Roberto Fernandez",193241,70,349,13,1
"4924",68436,"Marcelo Estigarribia",188992,78,63,70,2
"4925",68482,"Carlos Servin",218175,64,316,3,1
"4926",68516,"Ramon Cardozo",218654,73,51,33,1
"4927",68552,"Derlis Gonzalez",209523,74,72,20,1
"4928",68732,"Rafal Grodzicki",176253,66,133,164,1
"4929",68740,"Norbert Witkowski",176257,NA,NA,47,1
"4930",68744,"Dariusz Pietrasiak",153144,NA,NA,133,1
"4931",68762,"Jakub Tosik",165748,NA,NA,95,1
"4932",68766,"Rafal Boguski",176207,NA,NA,105,1
"4933",68768,"Matko Perdijic",185118,62,309,35,1
"4934",68773,"Dawid Nowak",176256,NA,NA,74,1
"4935",68782,"Krzysztof Nykiel",170124,60,135,85,1
"4936",68786,"Bartlomiej Babiarz",190690,66,53,72,1
"4937",68796,"Maciej Sadlok",185109,67,136,136,1
"4938",68802,"Lukasz Janoszka",165667,65,143,130,1
"4939",68813,"Przemyslaw Tyton",176094,78,383,129,3
"4940",68827,"Sebastian Ziajka",204145,64,56,101,1
"4941",68835,"Grzegorz Kasprzik",188925,62,315,40,1
"4942",68836,"Dariusz Jarecki",177774,59,120,59,1
"4943",68839,"Aleksander Kwiek",142385,67,137,135,1
"4944",68840,"Adam Banas",189047,66,45,99,1
"4945",68861,"Joao Paiva",190244,66,119,48,1
"4946",68870,"Wojciech Kedziora",165671,64,111,57,1
"4947",68877,"Tomasz Podgorski",165677,69,53,89,1
"4948",68937,"Lukasz Broz",177719,68,53,124,1
"4949",68962,"Adam Danch",180440,68,56,143,1
"4950",69004,"Mateusz Bak",165070,65,315,63,1
"4951",69008,"Artur Sobiech",189447,73,108,94,2
"4952",69009,"Rafal Kosznik",188936,66,68,85,1
"4953",69018,"Aleksandar Todorovski",204257,65,62,64,1
"4954",69030,"Dossa Junior",216341,73,54,30,1
"4955",69043,"Marcin Pietrowski",188724,65,108,121,1
"4956",69061,"Piotr Wisniewski",172002,65,123,95,1
"4957",69085,"Tomasz Foszmanczyk",156593,62,59,21,1
"4958",69101,"Rafal Murawski",165724,73,143,142,1
"4959",69111,"Przemyslaw Pitry",165648,NA,NA,22,1
"4960",69114,"Mohammed Bangura",200305,70,49,2,1
"4961",69149,"Mitchell Langerak",182435,74,372,21,1
"4962",69166,"Jose Ariel Nunez",212310,72,46,2,1
"4963",69214,"Hernani",155870,71,129,120,1
"4964",69223,"Tomasz Nowak",179579,60,122,75,1
"4965",69227,"Marcin Kaczmarek",154738,NA,NA,115,1
"4966",69229,"Marcin Robak",176211,NA,NA,64,1
"4967",69238,"Grzegorz Bonin",165263,NA,NA,122,1
"4968",69242,"Neves Soares Hermes",165272,NA,NA,90,1
"4969",69244,"Tomasz Jodlowiec",172756,NA,NA,170,1
"4970",69249,"Adam Mojta",179710,66,58,52,1
"4971",69252,"Marek Sokolowski",153014,62,135,133,1
"4972",69254,"Marek Szyndrowski",106431,64,60,99,1
"4973",69256,"Jacek Kielb",176210,70,120,96,1
"4974",69258,"Pawel Sobolewski",153222,68,140,134,1
"4975",69259,"Lukasz Zaluska",105533,NA,NA,66,2
"4976",69261,"Marek Wasiluk",165012,63,124,70,1
"4977",69266,"Tomasz Gorkiewicz",165025,61,30,66,1
"4978",69276,"Dariusz Latka,27",153221,64,95,87,1
"4979",69280,"Piotr Petasz",165156,59,50,12,1
"4980",69300,"Mark Rudan",181465,58,119,14,1
"4981",69328,"Dariusz Kolodziej",171908,59,51,18,1
"4982",69341,"Boris Peskovic",148499,66,334,16,2
"4983",69346,"Maciej Iwanski",105898,72,142,114,1
"4984",69349,"Krzysztof Chrapek",194027,63,110,9,1
"4985",69374,"Bartlomiej Konieczny",148758,NA,NA,82,1
"4986",69382,"Radoslaw Janukiewicz",165615,67,328,91,1
"4987",69417,"Sebastian Dudek",171446,62,126,86,1
"4988",69428,"Krzysztof Ostrowski",155787,64,41,67,1
"4989",69479,"Szymon Pawlowski",179930,73,117,135,1
"4990",69485,"Lukasz Piatek",171601,66,135,125,1
"4991",69509,"Bakary Soumare",179702,69,129,18,1
"4992",69518,"Adam Marciniak",179055,62,52,103,1
"4993",69533,"Mariusz Magiera",172200,NA,NA,88,1
"4994",69541,"Kamil Grosicki",177922,76,105,77,2
"4995",69553,"Sebastian Madera",165001,69,59,108,1
"4996",69554,"Patryk Malecki",174670,70,137,127,1
"4997",69594,"Maciej Gostomski",176384,66,326,39,1
"4998",69599,"Slawomir Szeliga,26",165005,60,119,106,1
"4999",69601,"Jakub Wawrzyniak",153004,71,100,119,1
"5000",69611,"Artur Jedrzejczyk",177790,NA,NA,82,1
"5001",69616,"Bartosz Iwan",165010,NA,NA,39,1
"5002",69619,"Piotr Stawarczyk",177920,NA,NA,130,1
"5003",69628,"Jakub Biskup",165078,63,60,45,1
"5004",69629,"Dawid Janczyk",171556,68,132,28,2
"5005",69637,"Piotr Grzelczak",180430,69,66,89,1
"5006",69650,"Brad Guzan",164505,79,388,142,1
"5007",69653,"Sacha Kljestan",176062,72,142,68,1
"5008",69675,"Kei Ansu Kamara",176048,NA,NA,7,1
"5009",69686,"Arturo Alvarez",138297,69,129,4,1
"5010",69713,"Ondrej Mazuch",181175,73,116,47,1
"5011",69768,"Steven Old",174199,62,108,8,1
"5012",69793,"Jakub Divis",183791,52,264,3,1
"5013",69803,"Tomas Necid",181281,76,113,19,1
"5014",69805,"Stepan Kucera",181338,72,125,17,1
"5015",69818,"Jan Vlasko",184925,64,113,3,1
"5016",69821,"Milan Kopic",178074,67,137,6,1
"5017",69825,"Radek Petr",185051,64,324,14,1
"5018",69833,"Frantisek Rajtoral",180840,76,134,7,1
"5019",69835,"Tomas Micola",180852,68,137,10,1
"5020",69864,"Martin Fenin",180931,74,121,37,1
"5021",69911,"Andre Hainault",181149,67,119,5,1
"5022",69923,"Jan Simunek",167306,76,132,24,1
"5023",70074,"Anders Konradsen",187042,74,82,32,1
"5024",70078,"Stefan Johansen",187043,75,53,68,1
"5025",70255,"Aquivaldo Mosquera",169649,77,131,16,1
"5026",70273,"Andy Dorman",155898,70,131,61,1
"5027",70288,"Michael Parkhurst",164839,70,126,1,1
"5028",70297,"Jozy Altidore",176237,NA,NA,98,3
"5029",70320,"Freddy Adu",142241,NA,NA,1,1
"5030",70360,"Maurice Edu",179686,74,132,80,1
"5031",70369,"Matt McKay",180726,70,122,2,1
"5032",70409,"Javier Hernandez",178224,83,123,81,3
"5033",70440,"Marius Alexe",204214,69,56,1,1
"5034",70513,"Manuel Jose",139070,71,137,108,1
"5035",70610,"Emil Gabriel Jula",155445,71,119,15,1
"5036",70789,"Andreas Bjelland",183781,76,129,63,1
"5037",70812,"Hector Moreno",173432,79,138,203,2
"5038",70865,"Pablo Barrera",173434,77,142,18,2
"5039",70891,"Diego Daniel Colotto",143102,80,161,155,1
"5040",70949,"Nikos Karabelas",192775,71,133,35,1
"5041",70959,"Athanassios Papazoglou",192688,69,133,23,1
"5042",70969,"Ruben Palazuelos",142447,68,146,76,1
"5043",71017,"Robert Tesche",183632,72,136,58,1
"5044",71055,"Andi Lila",192442,62,62,9,1
"5045",71063,"Giannis Papadopoulos",188330,69,139,5,1
"5046",71324,"Rodrigo Rojas",198138,70,155,2,1
"5047",71350,"Mirko Eramo",189751,67,46,1,1
"5048",71352,"Marcelo Jose Oliveira",167962,72,57,55,1
"5049",71353,"Marko Marin",179546,81,135,116,4
"5050",71359,"Adam Vass",170046,68,133,15,1
"5051",71360,"Danny Racchi",173889,58,99,17,1
"5052",71399,"Neven Subotic",183556,82,146,187,1
"5053",71466,"William Vainqueur",181402,76,137,64,3
"5054",71472,"Damien Tiberi",184872,65,119,18,1
"5055",71498,"Javi Varas",172684,78,386,123,1
"5056",71500,"Vasilios Torosidis",181459,79,152,44,1
"5057",71502,"Youssuf Mulumbu",179544,78,130,146,1
"5058",71518,"Jailson",184444,67,50,8,1
"5059",71524,"Alexander Stephan",177455,65,323,11,1
"5060",71550,"Hugo Rodallega",168565,77,140,112,1
"5061",71557,"Kosuke Ota",231885,69,33,15,1
"5062",71560,"Sidney Sam",177934,82,116,75,1
"5063",71563,"Valdet Rama",177515,69,111,14,2
"5064",71599,"Kevin Dupuis",183393,67,103,6,2
"5065",71602,"Claudio Beauvue",183068,79,96,91,2
"5066",71603,"Cedric Mongongu",179586,74,133,148,1
"5067",71605,"Anthony Modeste",182212,78,113,144,3
"5068",71607,"Massamba Lo Sambou",177016,71,57,17,1
"5069",71619,"Anthony Annan",179909,NA,NA,32,3
"5070",71651,"Mu Kanazaki",213061,71,55,1,1
"5071",71724,"Miguel Layun",178322,78,128,29,2
"5072",71764,"Alexander Gerndt",181349,72,113,104,2
"5073",71765,"Michael Almebaeck",181298,70,101,30,1
"5074",71768,"Albin Ekdal",181318,75,130,154,2
"5075",71775,"Kebba Ceesay",181339,68,131,45,1
"5076",71780,"Tim Sparv",164858,74,134,79,1
"5077",71788,"Mathias Ranegie",179896,73,112,3,1
"5078",71844,"Roger Espinoza",186674,73,194,6,1
"5079",71894,"Sebastian Rajalakso",187335,65,132,3,1
"5080",71898,"Erik Johansson",206022,71,63,7,1
"5081",71903,"Linus Hallenius",187334,65,70,10,2
"5082",71908,"Mathias Joergensen",183491,75,128,7,1
"5083",72256,"Patrik Mraz",207903,67,67,63,1
"5084",72259,"Bennard Yao Kumordzi",198971,70,69,29,2
"5085",72371,"Vladimir Koman",185173,75,139,25,1
"5086",72374,"Balazs Dzsudzsak",182879,81,146,73,1
"5087",72393,"Erik Grendel",201498,69,59,21,1
"5088",72401,"Andrej Rendla",183999,63,103,3,1
"5089",72417,"Ryan Bennett",183774,72,119,52,1
"5090",72420,"Gabor Horvath",164657,68,48,44,1
"5091",72424,"Guillaume Borne",179585,66,122,17,1
"5092",72436,"Troy Deeney",183125,76,107,36,1
"5093",72441,"Erik Cikos",199828,69,50,40,2
"5094",72448,"Pavol Farkas",210696,73,44,2,1
"5095",72458,"Peter Grajciar",189799,63,134,12,1
"5096",72464,"Jamie Murphy",189148,71,118,118,1
"5097",72479,"Lubomir Guldan",184461,67,66,55,1
"5098",72489,"Matus Putnocky",206402,68,344,40,1
"5099",72518,"Juraj Kucka",190875,78,132,118,1
"5100",72532,"Giorgos Tzavellas",199060,74,55,25,1
"5101",72541,"Cesar Azpilicueta",184432,82,141,225,3
"5102",72542,"Oier",190432,71,134,53,1
"5103",72543,"Inaki Astiz",146969,69,142,114,1
"5104",72545,"Giorgos Galitsios",188390,71,139,65,1
"5105",72613,"Roman Gergel",223997,67,54,57,1
"5106",72623,"Augusto Fernandez",176915,79,120,123,2
"5107",72628,"Dzengis Cavusevic",209459,65,55,46,1
"5108",72633,"Andraz Kirm",184565,72,133,109,2
"5109",72656,"Keisuke Honda",186581,81,148,79,2
"5110",72665,"Maya Yoshida",191648,73,55,117,2
"5111",72707,"Tim Matavz",181780,76,100,109,3
"5112",72735,"Mame Biram Diouf",187084,79,98,107,2
"5113",72767,"Gordan Bunoza",200236,67,65,63,1
"5114",72782,"John Ogu,27",199866,65,48,27,1
"5115",72810,"Richard Kingson",157606,73,357,22,1
"5116",72813,"Atsuto Uchida",191541,76,70,100,1
"5117",72815,"Nejc Pecnik",169329,72,146,19,1
"5118",72819,"Uros Korun",229666,63,46,26,1
"5119",72900,"Etien Velikonja",193930,65,52,8,2
"5120",72931,"Vito Plut",210815,64,62,10,1
"5121",73024,"Francesco Acerbi",199845,79,53,103,1
"5122",73034,"Francesco Lunardini",183418,70,144,7,1
"5123",73047,"Alessandro Lambrughi",194716,67,111,2,1
"5124",73078,"Adam Pinter",201176,72,54,34,1
"5125",73116,"Tamas Kadar",186648,69,124,33,2
"5126",73167,"Henrik Mkhitaryan",192883,85,42,78,1
"5127",73172,"Gevorg Ghazaryan",186270,71,68,14,1
"5128",73299,"Xhevdet Gela",221914,58,60,2,1
"5129",73357,"Sergei Mosnikov",206227,61,53,5,1
"5130",73359,"Juha Hakola",190641,66,120,27,1
"5131",73409,"Oerjan Haaskjold Nyland",185427,73,374,6,1
"5132",73447,"Leroy George",184202,70,114,59,1
"5133",73448,"Eren Derdiyok",179972,79,131,75,2
"5134",73462,"Kristoffer Nordfeldt",192129,73,365,104,2
"5135",73463,"Remo Staubli",179567,56,83,9,1
"5136",73574,"Harmeet Singh",179537,74,136,1,1
"5137",73841,"Nicolo Cherubin",183365,72,140,85,1
"5138",73845,"Matteo Rubin",183437,72,116,91,1
"5139",73977,"Migjen Basha",189779,73,126,35,2
"5140",73999,"Marco Parolo",183498,81,123,198,1
"5141",74009,"Luca Rossettini",185163,75,137,171,1
"5142",74028,"Alberto Pomini",188017,67,326,6,1
"5143",74034,"Francesco Magnanelli",149185,76,137,90,1
"5144",74044,"Gaetano Masucci",188031,67,119,3,1
"5145",74049,"Stian Ringstad",190454,67,105,4,1
"5146",74077,"Fredy Montero",190919,78,132,44,1
"5147",74169,"Daniel Wass",172522,77,110,157,2
"5148",74213,"Toni Moral",146750,NA,NA,21,1
"5149",74229,"Mirko Antenucci",188599,72,132,2,1
"5150",74232,"Thiago Gentil",137810,71,146,13,1
"5151",74291,"Antonio Zito",188487,69,47,1,1
"5152",74302,"Carlos Pena",146992,NA,NA,48,1
"5153",74305,"Filippo Porcari",158738,70,47,33,1
"5154",74354,"Massimiliano Benassi",188016,73,360,27,1
"5155",74382,"Massimiliano Carlini",177346,68,49,2,1
"5156",74403,"Bruno Saltor",145047,77,145,87,1
"5157",74404,"Carlos Garcia",110363,75,148,51,1
"5158",74410,"Marcos De Paula",149570,67,122,10,1
"5159",74435,"Domingo Cisma",171016,NA,NA,159,1
"5160",74452,"Alessandro Carrozza",184310,72,54,3,1
"5161",74468,"Andrea Conti",189022,61,127,33,1
"5162",74542,"Andrea Lisuzzo",198826,69,51,19,1
"5163",74633,"Giancarlo",177103,69,46,1,1
"5164",74663,"Chico",177937,77,108,138,3
"5165",74672,"Dealbert",145620,78,139,43,1
"5166",74689,"Jaime",145257,74,364,29,1
"5167",74721,"Carlos Lorens Bellvis",177564,NA,NA,39,1
"5168",74734,"Ruben Suarez",113419,75,145,25,1
"5169",74736,"Roberto Fernandez",146458,NA,NA,119,1
"5170",74739,"Jorge Garcia",146462,NA,NA,12,1
"5171",74743,"Rafael Sastre",113399,NA,NA,48,1
"5172",74744,"Andreu Mayoral",159579,69,144,38,2
"5173",74747,"Javi Fuego",146460,NA,NA,179,1
"5174",74751,"Raul Camara",146453,68,143,13,1
"5175",74752,"Roberto Canella",178297,74,133,110,1
"5176",74757,"Edu Albacar",110368,NA,NA,34,1
"5177",74770,"Kike Mateo",110691,70,135,12,1
"5178",74771,"Sergio Mantecon",145595,70,143,2,1
"5179",74772,"Sendoa",145579,69,137,7,1
"5180",74814,"Leigh Griffiths",202539,74,63,117,1
"5181",74827,"Manuel Arboleda",176264,77,136,81,1
"5182",74838,"Djamel Bakar",181721,71,112,96,1
"5183",74843,"Jamie Duff",185057,56,107,7,1
"5184",74858,"Josip Barisic",227802,66,50,28,1
"5185",74900,"Luis Aguiar",183224,77,144,31,1
"5186",74989,"Artiles Oliva Aythami",171189,NA,NA,100,1
"5187",74990,"Xabier Aranburu Castillo",161801,71,131,31,1
"5188",74991,"David Garcia",146059,70,135,18,1
"5189",75001,"Nauzet Aleman",171190,NA,NA,23,1
"5190",75004,"Roberto Trashorras",159172,80,153,153,1
"5191",75192,"Pedro Leon",175379,NA,NA,168,1
"5192",75194,"Ivan Alonso",146577,NA,NA,42,1
"5193",75195,"Juan Pablo",109969,NA,NA,136,1
"5194",75196,"Gregory Beranger",169093,70,139,16,1
"5195",75197,"Egoitz Jaio",112920,NA,NA,5,1
"5196",75199,"Juan Ramon Cabrero Juanra",158216,70,143,46,1
"5197",75206,"Sergio Ortega",146715,NA,NA,19,1
"5198",75214,"Rafa Jorda",164909,68,129,7,1
"5199",75216,"Javier Del Pino",157006,NA,NA,25,1
"5200",75239,"Juanma Ortiz",112549,77,146,89,2
"5201",75306,"Marcos Tebar",163897,72,141,16,1
"5202",75307,"Daniel Parejo",189513,82,142,167,1
"5203",75310,"Alvaro Negredo",146439,NA,NA,197,2
"5204",75331,"Aritz Lopez Garai",146104,NA,NA,5,1
"5205",75342,"Carlos Vela",169416,83,146,156,2
"5206",75348,"Bernardo Dominguez",154454,NA,NA,1,1
"5207",75350,"Hector Sanchez",146318,65,129,11,1
"5208",75353,"Pablo Sicilia",146076,68,145,33,1
"5209",75354,"Ayoze Garcia Perez",175388,74,148,30,1
"5210",75371,"Ricardo Leon",146305,75,154,30,1
"5211",75373,"Suso Santana",177522,NA,NA,40,1
"5212",75376,"Julian Ramos Omar",168930,74,147,50,1
"5213",75390,"Jacobo",146500,75,378,30,1
"5214",75392,"Jauregi Inaki Bea",114734,74,139,14,1
"5215",75395,"Ivan Hernandez",112552,73,145,71,1
"5216",75397,"Rafa Lopez",171067,77,149,122,2
"5217",75398,"Sisi",170773,NA,NA,44,2
"5218",75405,"Dorge Kouemaha",189133,73,182,52,2
"5219",75411,"Krisztian Vermes",171133,69,57,6,1
"5220",75416,"Lucas Akins",173891,61,115,4,1
"5221",75445,"Duje Cop",189536,72,65,35,3
"5222",75447,"Mario Mandzukic",181783,83,110,136,3
"5223",75467,"Dusan Vasiljevic",186441,65,160,4,1
"5224",75474,"Javier Camunas",52843,NA,NA,109,1
"5225",75489,"Aaron Ramsey",186561,83,150,133,1
